序号,发布日期,发布时间（页面时区）,视频标题,视频链接,视频ID
1272,2021-09-13,18:48:40-07:00,比特幣跌勢將盡？買了點現貨比特幣！什麼硬件錢包最好用？填一下坑！,https://www.youtube.com/watch?v=BK59zUWzWHo,BK59zUWzWHo
1273,2021-09-12,19:20:45-07:00,BTC盤整一星期，接下來怎麼走？我這周的交易計劃，以及SOL、FTM、ALGO、ATOM，可以減倉了？！,https://www.youtube.com/watch?v=9JiX9JLUskU,9JiX9JLUskU
1274,2021-09-10,18:16:54-07:00,比特幣九月都暴跌，之後發生了什麼？從威科夫理論來講，這次暴跌是必不可少的？何時重返49000？,https://www.youtube.com/watch?v=ffDloqFaVrA,ffDloqFaVrA
1275,2021-09-09,19:14:17-07:00,比特幣49000，減一點倉位？不管看空，還是看多，這個位置都很關鍵！以及，瞧瞧咱社群的新變化！,https://www.youtube.com/watch?v=sQ5R2Wvv3s0,sQ5R2Wvv3s0
1276,2021-09-08,17:55:39-07:00,比特幣正常回踩？清理浮籌，並繼續上漲？還是機構出貨，牛市徹底結束了？最詳盡的分析，以及我的分析！,https://www.youtube.com/watch?v=sTT7T7cdt1U,sTT7T7cdt1U
1277,2021-09-07,17:14:21-07:00,比特幣插針，42500達成！交易計劃為何改變，後續走勢如何？好好談談！,https://www.youtube.com/watch?v=cZmUlBen-Ws,cZmUlBen-Ws
1278,2021-09-06,18:30:12-07:00,比特幣突破52000！！！這一次，可不是隨便漲漲！對狂暴牛市，你要有足夠的想象！,https://www.youtube.com/watch?v=AxdWDJ7PCk4,AxdWDJ7PCk4
1279,2021-09-05,18:57:08-07:00,比特幣漲破51000，測試52000，多數人在做空，難道真的上不去？我的現貨、合約、山寨幣，如何操作？,https://www.youtube.com/watch?v=hxLELbGtcjI,hxLELbGtcjI
1280,2021-09-03,19:16:59-07:00,比特幣最強阻力區，51000能否上去？我長線做多，但短線做空？比特幣現貨、山寨幣現貨，加倉還是減倉？！,https://www.youtube.com/watch?v=aTxcQUbx0iU,aTxcQUbx0iU
1281,2021-09-02,17:54:33-07:00,下次測試五萬，大概率會突破？比特幣的機會，或許就在盤整區！,https://www.youtube.com/watch?v=f76Hyr16r9E,f76Hyr16r9E
1282,2021-09-01,16:40:51-07:00,BTC/ETH輪流暴漲，下一個是誰？！狗狗幣Doge或許有機會？這種暴漲形態，錯過就會哭！！,https://www.youtube.com/watch?v=29fWiA9lSpY,29fWiA9lSpY
1283,2021-08-31,17:55:44-07:00,比特幣在哪裡？ETH真突破？你手中的幣，何時會暴漲？重要入群消息：不用註冊也能進？,https://www.youtube.com/watch?v=kJtYHqeX3WI,kJtYHqeX3WI
1284,2021-08-30,17:40:06-07:00,別慌，這就是震倉，正常回調！situation is under control！,https://www.youtube.com/watch?v=ug1vfiHLFCw,ug1vfiHLFCw
1285,2021-08-29,16:46:04-07:00,以往的劇本是這樣！比特幣五周連陽，但成交量一直在縮小，歷史上，這情況出現過兩次！後來，是暴漲，還是暴跌？！！,https://www.youtube.com/watch?v=PHWPsTBiV6M,PHWPsTBiV6M
1286,2021-08-28,18:42:02-07:00,上攻測試50500？這次是否也不能過？Coinbase股票即將拉升？為什麼說210是最完美買入點！,https://www.youtube.com/watch?v=8wDGexoBwEg,8wDGexoBwEg
1287,2021-08-27,18:46:56-07:00,跌破是假跌破，鯨魚是真鯨魚！摸清機構操盤痕跡，下次不再掉陷阱！！！,https://www.youtube.com/watch?v=_FURFgM2F4I,_FURFgM2F4I
1288,2021-08-26,19:07:06-07:00,比特幣回調，大回調，還是小回調？接下來怎麼走？下一個支撐點在哪？,https://www.youtube.com/watch?v=6V8ueTpftlA,6V8ueTpftlA
1289,2021-08-25,17:11:27-07:00,比特幣危險解除？若49300突破，則二次測試50800；若無法突破，那就危險了！同時，山寨幣暴漲，追不追？,https://www.youtube.com/watch?v=ugx65mgrAM0,ugx65mgrAM0
1290,2021-08-23,18:12:51-07:00,比特幣跌破五萬，你後悔沒賣掉？連續漲了70%，你恐高了嗎？現貨、合約、山寨幣，我怎麼應對？,https://www.youtube.com/watch?v=zDQLvUe5tUg,zDQLvUe5tUg
1291,2021-08-22,18:47:06-07:00,只要你看空，比特幣就還能漲！你在「跟莊」，還是跟「韭菜」？回調風險確實在，但我會一直持有，直到跌破這條線！,https://www.youtube.com/watch?v=0Ag2o5O7vTY,0Ag2o5O7vTY
1292,2021-08-21,18:13:15-07:00,跟莊賺大錢！比特幣被操控痕跡？必不可少的大作手思維，讓你想鯨魚之所想，順勢而為，盆滿缽滿！近日最重要的一期！,https://www.youtube.com/watch?v=XchDb5-8xCY,XchDb5-8xCY
1293,2021-08-21,03:06:39-07:00,一天中最美好的時刻,https://www.youtube.com/watch?v=pN-CgjwkmC8,pN-CgjwkmC8
1294,2021-08-20,18:57:40-07:00,強阻力區臨近！突破48000後，能否繼續突破50000？短線怎麼做？長線繼續持有？跟蹤大作手的足跡！,https://www.youtube.com/watch?v=y9HSaEhouZ0,y9HSaEhouZ0
1295,2021-08-19,17:29:43-07:00,比特幣大暴漲！接下來到哪？密切關注這兩個上車點！！以太坊、BNB、各種山寨幣，或許都有機會！,https://www.youtube.com/watch?v=LtpZQQvPYcQ,LtpZQQvPYcQ
1296,2021-08-18,17:42:36-07:00,即將大動作！或暴漲，或暴跌，就看能否在這得到支撐，同時分享勝率最高的諧波形態：蝙蝠！,https://www.youtube.com/watch?v=yZDhaiMBAjQ,yZDhaiMBAjQ
1297,2021-08-17,18:17:14-07:00,以太坊跌破上升趨勢線，頹勢初現！比特幣即將測試趨勢線，是否能撐住？這就是說好要忍受的回調！,https://www.youtube.com/watch?v=ba0LFZHmFrE,ba0LFZHmFrE
1298,2021-08-16,18:32:21-07:00,做空時機到了？勝率最高的形態，原因究竟是？同時分享三個強勢幣！,https://www.youtube.com/watch?v=UcFpBYXlBoQ,UcFpBYXlBoQ
1299,2021-08-15,17:12:05-07:00,以太坊ETH再度強勢！狗狗幣DOGE跳躍小溪，超重要信號！超強勢的UNI、BNB、SOL，下一個暴漲的是？,https://www.youtube.com/watch?v=UMXfF7Bg1NI,UMXfF7Bg1NI
1300,2021-08-14,16:44:18-07:00,冒出頭，就被打下來！比特幣測試強阻力區，無功而返，準備減倉現貨？合約也改變了交易計劃，山寨幣繼續嘗試，我如何佈局？,https://www.youtube.com/watch?v=jfceqO8EWLQ,jfceqO8EWLQ
1301,2021-08-13,17:28:21-07:00,翻倍幣，要不要？比特幣V型反轉，BTC.D跌破，或許，山寨幣要跟漲了……,https://www.youtube.com/watch?v=fDCNHZK5OLY,fDCNHZK5OLY
1302,2021-08-12,17:18:40-07:00,小回調，還是大回調？跌到多少可抄底？,https://www.youtube.com/watch?v=B2TWLqMp-h0,B2TWLqMp-h0
1303,2021-08-11,18:24:12-07:00,山寨幣亂飛，比特幣跌破！什麼信號？山寨季到了？還是要回調？,https://www.youtube.com/watch?v=F7dvKDgZ1Bk,F7dvKDgZ1Bk
1304,2021-08-10,18:32:50-07:00,漲太高，要回調？關注重要指標，一旦跌破，山寨季又要來了！！！,https://www.youtube.com/watch?v=mkaGZqImYFg,mkaGZqImYFg
1305,2021-08-10,16:12:21-07:00,無風險躺賺！適合大多數人的網格交易，選火幣、幣安，還是派網？同等資金，同樣參數，誰的收益高？！赤裸裸的無情對比來了！,https://www.youtube.com/watch?v=XJHBldBxTlg,XJHBldBxTlg
1306,2021-08-09,17:06:39-07:00,即將觸碰阻力區，能否沖過去？最多漲到哪？比特幣、以太坊、狗狗幣、萊特幣、幣安幣分析，BTC\ETH\LTC\BCH\BNB TA!!!,https://www.youtube.com/watch?v=6MgYJ5sfq3M,6MgYJ5sfq3M
1307,2021-08-08,18:00:00-07:00,比特幣回調到多少？強阻力區在哪？2018年牛市，拉升後又暴跌，這次不一樣？,https://www.youtube.com/watch?v=O99qcLXGCF4,O99qcLXGCF4
1308,2021-08-07,17:55:08-07:00,比特幣到十萬？跌到兩萬多時，為什麼我堅信可能到十萬？來，我們一起來數浪！,https://www.youtube.com/watch?v=yiJNu4PQTBY,yiJNu4PQTBY
1309,2021-08-06,17:16:23-07:00,苦等三個月，機會它來了！！！比特幣跳躍小溪，衝出盤整區，接下來怎麼走？以太坊若突破這條線，我會果斷加倉！！！,https://www.youtube.com/watch?v=-E4IkMtMw6o,-E4IkMtMw6o
1310,2021-08-05,18:11:44-07:00,暴漲暴跌，網格賺滿！！以太坊觸頂，回調在即？BTC經歷過的，ETH或許也要來一次？,https://www.youtube.com/watch?v=VroaPe-PLgo,VroaPe-PLgo
1311,2021-08-04,17:12:38-07:00,大暴漲不講道理，但做人要講良心！,https://www.youtube.com/watch?v=uIsZevoE4L4,uIsZevoE4L4
1312,2021-08-03,18:40:28-07:00,跌完了沒？趨勢線假突破？比特幣和以太坊，強支撐在哪裡？,https://www.youtube.com/watch?v=AO51xXzxlps,AO51xXzxlps
1313,2021-08-02,18:12:55-07:00,比特幣跌到多少，可以買現貨？以太坊利好在即，追不追？BTC換成ETH？,https://www.youtube.com/watch?v=Qq7HAxVrBEI,Qq7HAxVrBEI
1314,2021-08-01,19:02:46-07:00,42500頂不上去？！比特幣二次衝高回落，並跌破核心趨勢線，是否崩盤？以太坊ETH，利好兌現即暴跌？我在等這些信號！,https://www.youtube.com/watch?v=VbzG_QgXJfM,VbzG_QgXJfM
1315,2021-07-31,19:11:55-07:00,這些幣有行情！ETH短期極大利好，DeFi有一波機會，但你知風險麼？！然後，說好的社群呢？,https://www.youtube.com/watch?v=6K6OEm7BiaI,6K6OEm7BiaI
1316,2021-07-30,17:01:58-07:00,衝向真空地帶！比特幣大暴漲，如入無人之境！若能跳過這條小溪，對岸就是狂暴牛市！,https://www.youtube.com/watch?v=wKdDkAI_tQ0,wKdDkAI_tQ0
1317,2021-07-29,17:18:38-07:00,比特幣不上不下，山寨幣何時跟漲？這些交易信號可留意,https://www.youtube.com/watch?v=e9_e3pmmYuQ,e9_e3pmmYuQ
1318,2021-07-28,15:56:54-07:00,比特幣在哪裡，將向何處去？比特幣現貨，我也打算高拋低吸！穩定幣USDT將崩盤？,https://www.youtube.com/watch?v=j1d-68w5Clc,j1d-68w5Clc
1319,2021-07-27,17:03:05-07:00,比特幣下一步怎麼走？以往都對了，這次會不會錯呢？長線趨勢很明確，短期機會有沒有？,https://www.youtube.com/watch?v=DhwHyvhie0w,DhwHyvhie0w
1320,2021-07-26,17:34:24-07:00,比特幣正常回調？還是最後一次解套機會？！亢龍有悔階段，正醞釀下次動作，但若突破這條線，我就認為牛市回來了，並下一個大單！,https://www.youtube.com/watch?v=m8IYBdJKmO8,m8IYBdJKmO8
1321,2021-07-25,17:50:32-07:00,飛龍在天！比特幣持續突破，但，何時亢龍有悔？（錄視頻時，誰能想到直接上四萬？打臉了，但視頻還是發出來吧！）,https://www.youtube.com/watch?v=17MRkmafGmw,17MRkmafGmw
1322,2021-07-24,17:07:57-07:00,我曾看到光，現在它來了！比特幣突破34000，是否會回調，何處可加倉？ETH依然強，狗狗幣打算現貨加倉！,https://www.youtube.com/watch?v=SSDgPSIwsU4,SSDgPSIwsU4
1323,2021-07-23,17:37:35-07:00,比特幣，期待已久的突破！一天暴漲100%的山寨幣AXS，我們也抓住了機會，交易思路毫無保留分享給你！,https://www.youtube.com/watch?v=SeZLtENMNF8,SeZLtENMNF8
1324,2021-07-22,17:20:59-07:00,賣無可賣時即會漲！問題是，是不是現在？另教你一招，神算子分析師絕不會告訴你的神秘技巧！,https://www.youtube.com/watch?v=lL8T-blmOPU,lL8T-blmOPU
1325,2021-07-21,17:03:16-07:00,暴漲兩千美金，比特幣牛市回來了？是威科夫彈簧，是徹底洗盤後的拉升嗎？從盤口看，似乎不太樂觀……,https://www.youtube.com/watch?v=qJC3pLrWG1w,qJC3pLrWG1w
1326,2021-07-20,18:32:25-07:00,比特幣跌破，割還是不割？這十來個小幣，都跌破了關鍵支撐位，或有機會！,https://www.youtube.com/watch?v=hV_eEl0THyk,hV_eEl0THyk
1327,2021-07-19,17:27:09-07:00,如果跌到兩萬多，我會不會賣掉比特幣？不成熟市場的致富小秘籍：把西西弗斯推山底下去！,https://www.youtube.com/watch?v=wSRwjjCLors,wSRwjjCLors
1328,2021-07-18,17:26:16-07:00,明人不說暗話，比特幣到底是牛市，還是熊市？交易者最應該關注的是這個！以太坊突破後回踩，如果企穩，或許是機會！狗狗幣呢？,https://www.youtube.com/watch?v=BfX9u_D81Hs,BfX9u_D81Hs
1329,2021-07-17,18:02:12-07:00,緊急！BTC突破鑽石形底部，這是反轉形態；以太坊，突破半個月以來的下降趨勢線，並突破前高，這是我們一直在等的！（設好止損，小心假突破！）,https://www.youtube.com/watch?v=g-KMIQfz3U8,g-KMIQfz3U8
1330,2021-07-16,16:28:48-07:00,熊市唯一的暴富機會！比特幣緩跌，大量機會在山寨幣！BTC\ETH\DOGE\BNB\DOT\AXS\XEM……,https://www.youtube.com/watch?v=XOKsa25Pfl0,XOKsa25Pfl0
1331,2021-07-15,20:01:10-07:00,有效回彈？關鍵看這條線！比特幣重要突破位，抓住趨勢之先,https://www.youtube.com/watch?v=s5NMmDJMhbo,s5NMmDJMhbo
1332,2021-07-14,17:59:57-07:00,比特幣反彈？看漲的下降楔形出現？！博主賺了多少廣告費？返佣能賺多少？最近流行的暴漲幣，能不能買？一次回答，讓你永遠明白！,https://www.youtube.com/watch?v=Ae5KbPRXhTU,Ae5KbPRXhTU
1333,2021-07-13,16:40:36-07:00,暴漲前的最後一次打折？比特幣、以太坊、狗狗幣，這次跌到哪，何時可抄底？,https://www.youtube.com/watch?v=q85fheMGlx8,q85fheMGlx8
1334,2021-07-12,17:48:57-07:00,砸盤如期而至，下一步怎麼走？Bitfinex持續借幣中，還有更大砸盤？找出大鯨魚的蹤跡，我們跟著賺一波？,https://www.youtube.com/watch?v=Zj_cKGfNpyg,Zj_cKGfNpyg
1335,2021-07-11,18:50:57-07:00,借幣12000枚，又要砸盤？！行情預測不重要，怎樣應對才重要！分享近期交易策略！,https://www.youtube.com/watch?v=GAT4bjTrmwg,GAT4bjTrmwg
1336,2021-07-10,19:10:07-07:00,上躥下跳的猴市行情，除了躺平，還有什麼機會？超短線，五分鐘背離，一抓一個准！,https://www.youtube.com/watch?v=unZNpfpqiTc,unZNpfpqiTc
1337,2021-07-09,18:54:30-07:00,賣單枯竭，日線背離，暴漲何時來？！上漲遲早會來，會不會是現在？,https://www.youtube.com/watch?v=H8YmlhDqYS8,H8YmlhDqYS8
1338,2021-07-08,19:04:59-07:00,現貨也止損？我如何處理失敗？比特幣仍在下跌趨勢中，目前還未反轉，但幽暗隧道的盡頭，我看到光！,https://www.youtube.com/watch?v=r5EjfqFAJ2o,r5EjfqFAJ2o
1339,2021-07-07,18:23:31-07:00,比特幣閃崩？真要跌到28000？下一個關鍵點位是？,https://www.youtube.com/watch?v=v0AGQ3-E0Lg,v0AGQ3-E0Lg
1340,2021-07-06,18:22:24-07:00,BNB強勢初現？Doge狗狗幣頹勢繼續？比特幣、以太坊，大的趨勢行情即將來臨！,https://www.youtube.com/watch?v=md8OBmfrTxI,md8OBmfrTxI
1341,2021-07-05,17:41:48-07:00,謹慎看多！雖然多數人都已看空。盤整越久，趨勢越大，過程有點磨人，但我們要耐心！,https://www.youtube.com/watch?v=lCtmXWIkHW8,lCtmXWIkHW8
1342,2021-07-04,18:30:18-07:00,誘多再砸盤？！2-Breakout 形態出現，誘多後放量跌破，並跌破趨勢線，難道真要回踩這根線？,https://www.youtube.com/watch?v=Vxs4rDTlhhg,Vxs4rDTlhhg
1343,2021-07-03,22:48:56-07:00,不再跌了？現在是威科夫的什麼階段？以及，我的交易計劃。,https://www.youtube.com/watch?v=7d90RGc54G8,7d90RGc54G8
1344,2021-07-02,17:14:19-07:00,比特幣即將變盤？或許，還得再熬熬。耐心等待中,https://www.youtube.com/watch?v=bcKlbJ3U6-c,bcKlbJ3U6-c
1345,2021-06-30,20:11:38-07:00,還會繼續跌？空單繼續拿？比特幣跌了，我們觀眾卻都賺錢了！,https://www.youtube.com/watch?v=6YJmu3z7BvU,6YJmu3z7BvU
1346,2021-06-29,17:25:30-07:00,真突破，假突破？比特幣回踩帶你上車，還是曇花一現、跌回兩萬多？多、空都有機會，山寨幣現貨也可關注！,https://www.youtube.com/watch?v=NpFsYB6Hlhg,NpFsYB6Hlhg
1347,2021-06-29,07:58:11-07:00,緊急更新！比特幣突破，以太坊突破，還有機會上車？,https://www.youtube.com/watch?v=XlWCiijRE5E,XlWCiijRE5E
1348,2021-06-28,16:55:29-07:00,比特幣即將出方向，山寨幣翹首以待！此外，槓桿幾倍最賺錢？數學就能解決的問題，不用親身虧錢去學了！,https://www.youtube.com/watch?v=jkUCmt6Ixng,jkUCmt6Ixng
1349,2021-06-27,18:41:02-07:00,一旦突破，將是近期最大的機會！同樣的底背馳，同樣的衰竭2B形態，下次如果还出现，你一定能抓住！,https://www.youtube.com/watch?v=slFVdGj9mlI,slFVdGj9mlI
1350,2021-06-25,16:30:29-07:00,More！More！鯨魚要更多！！！Elon Musk發推，嘲諷比特幣，狗狗幣豈能獨善其身？我感覺，上次只跌到29000，機構還不滿意……,https://www.youtube.com/watch?v=9WmihOXrCXc,9WmihOXrCXc
1351,2021-06-24,17:46:30-07:00,有機會！比特幣突破下降趨勢線，回踩測試後，繼續上漲！狗狗幣，果然跌出一個坑，正逐漸回到碗形底部！以太坊關鍵時機即將來臨！,https://www.youtube.com/watch?v=7bKh6JiRFAs,7bKh6JiRFAs
1352,2021-06-23,17:52:40-07:00,高興太早？比特幣上漲乏力，還是正常盤整？繼續上攻，還是迴光返照？只要有漲跌，我們就有機會！,https://www.youtube.com/watch?v=1WB7xDFK6ps,1WB7xDFK6ps
1353,2021-06-22,18:35:22-07:00,比特幣繼續漲？急速拉升，可否持續？！何謂威科夫彈簧？衰竭2B形態？學會這些，真的能輕鬆賺錢！,https://www.youtube.com/watch?v=7bTMSZT-eiQ,7bTMSZT-eiQ
1354,2021-06-21,15:30:59-07:00,比特幣，就差這一下！一直在等、一直在等，它何時出現？抓住這波趨勢，今年就夠了！,https://www.youtube.com/watch?v=2wH2xlTik3o,2wH2xlTik3o
1355,2021-06-20,18:10:27-07:00,賺夠了就跑！昨天做空，今天做多，復盤我的開單心路，同時分享一本書！,https://www.youtube.com/watch?v=OL3Tl2D75EU,OL3Tl2D75EU
1356,2021-06-19,15:40:53-07:00,底部形態出現？比特幣出現背離？纏論第一買點出現？！提阿非羅的背離，和纏中説禪的背馳，是不是一回事？來，説禪！,https://www.youtube.com/watch?v=E1BFjbYS0_o,E1BFjbYS0_o
1357,2021-06-18,18:23:51-07:00,回踩失败，重回震荡！做多，还是做空？详细分享我的交易计划，比特幣、以太坊、狗狗幣、AMP、MATIC趨勢分析,https://www.youtube.com/watch?v=l5chqFGHCSo,l5chqFGHCSo
1358,2021-06-17,18:29:40-07:00,突破回踩？還是一蹶不振？還會不會跌下去？我目前沒任何群，沒任何收費項目，但有人被騙十萬美金！,https://www.youtube.com/watch?v=AYwExTYZBGQ,AYwExTYZBGQ
1359,2021-06-16,17:44:06-07:00,跌破！比特幣衝高乏力，再度跌破！下方可有支撐？信息量超大，時長無法縮減，但一定要看！,https://www.youtube.com/watch?v=RPGUqOEjpic,RPGUqOEjpic
1360,2021-06-14,13:03:19-07:00,超簡單的逃頂策略！總聽說【背離】，但什麼是背離？逃頂方法千萬種，但逃不逃得掉，就看你能不能遏制心中的：貪。,https://www.youtube.com/watch?v=nvGqPUlBKX0,nvGqPUlBKX0
1361,2021-06-14,11:27:45-07:00,站穩40000？比特幣漲幅減緩，是否要做空？除非跌破箱體，否則不要做空！用箱體理論，演示如何做短線，同時講一下【社群】的計劃！,https://www.youtube.com/watch?v=tZtDi5Wzm7U,tZtDi5Wzm7U
1362,2021-06-13,13:08:18-07:00,奇怪的事情發生了！特斯拉又支持比特幣了？馬一龍發推，說如果比特幣挖礦變得更環保了，特斯拉又將支持比特幣支付，但市場在之前已開始爆拉，這是內幕消息走漏了，還是提前有預謀？,https://www.youtube.com/watch?v=5mJJgtE6ya4,5mJJgtE6ya4
1363,2021-06-13,11:57:57-07:00,同樣形態再次出現！上次是暴力拉升，這次是否一樣？！比特幣跌破後，強力拉升，跌不下去，底部有鯨魚吃貨，難道狂暴牛市又回來了？請聽我的分析！,https://www.youtube.com/watch?v=tWD8NVAOCQA,tWD8NVAOCQA
